finding_id,repo_id,repository,commit_sha,domain,cohort,security_family,cwe_id,filename,statement_start,statement_end,line_number,scanner_count,scanners,rule_ids,raw_alert_count,raw_alert_ids,reported_lines,severity,confidence,messages,statement_code,annotator_1_label,annotator_2_label,adjudicated_label,rationale
FND-000097,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/oracle/base.py,337,341,337,1,Bandit,B608,1,ALT-000105,338,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"                cursor.execute(
                    ""SELECT 1 FROM DUAL WHERE DUMMY %s""
                    % self._standard_operators[""contains""],
                    [""X""],
                )",PENDING,PENDING,PENDING,PENDING
FND-000768,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/generic/filesystem.py,123,123,123,1,Bandit,B608,1,ALT-001209,123,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                sqlQueries.append(""INSERT INTO %s(%s) VALUES (%s)"" % (self.fileTblName, self.tblField, fcEncodedLine))",PENDING,PENDING,PENDING,PENDING
FND-000093,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/mysql/introspection.py,159,161,159,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-000103|ALT-000187,159|160,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"        cursor.execute(
            ""SELECT * FROM %s LIMIT 1"" % self.connection.ops.quote_name(table_name)
        )",PENDING,PENDING,PENDING,PENDING
FND-000669,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/core/agent.py,1166,1166,1166,1,Bandit,B608,1,ALT-001110,1166,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                        replacement = ""SELECT x.z FROM (%s)x WHERE x.y-1=%d"" % (_, num)",PENDING,PENDING,PENDING,PENDING
FND-000477,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,peewee.py,4293,4293,4293,1,Semgrep,python.security.dynamic-sql,1,ALT-000848,4293,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            cursor.execute('PRAGMA %s = %s;' % (pragma, value))",PENDING,PENDING,PENDING,PENDING
FND-000665,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/vulnserver/vulnserver.py,1202,1202,1202,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-001106|ALT-001233,1202,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"        _cursor.execute(""SELECT id, name, surname FROM users WHERE id=%s"" % id_)",PENDING,PENDING,PENDING,PENDING
FND-000636,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,137,137,137,1,Bandit,B608,1,ALT-001077,137,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                expr = ""(SELECT MIN(%s) FROM %s%s%s%s)"" % (col, src, where, conj, beyond)",PENDING,PENDING,PENDING,PENDING
FND-000192,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,"HTTP, Networking & Cloud",Primary_Core_Benchmark,dynamic-sql,CWE-89,hacking/report.py,199,199,199,1,Semgrep,python.security.dynamic-sql,1,ALT-000380,199,ERROR,,Dynamically constructed SQL passed to a database execution call.,    cursor.execute('DROP TABLE IF EXISTS %s' % name),PENDING,PENDING,PENDING,PENDING
FND-001211,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/facets.py,226,232,226,1,Bandit,B608,1,ALT-002134,226,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            facet_sql = """"""
                select {col} as value, count(*) as count from (
                    {sql}
                )
                where {col} is not null
                group by {col} order by count desc, value limit {limit}
            """""".format(col=escape_sqlite(column), sql=self.sql, limit=facet_size + 1)",PENDING,PENDING,PENDING,PENDING
FND-001270,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/execute_write.py,133,138,133,1,Bandit,B608,1,ALT-002192,135,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"    return ""\n"".join(
        (
            f""delete from {_quote_identifier(table)}"",
            f""where {_quote_identifier(where_column)} = :{names[where_column]}"",
        )
    )",PENDING,PENDING,PENDING,PENDING
FND-000698,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/techniques/error/use.py,396,400,396,1,Bandit,B608,1,ALT-001136,396,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                        if _oneShotErrorUse(""SELECT COUNT(%s) FROM %s"" % (field, kb.dumpTable)) == '0':
                            emptyFields.append(field)
                            debugMsg = ""column '%s' of table '%s' will not be "" % (field, kb.dumpTable)
                            debugMsg += ""dumped as it appears to be empty""
                            logger.debug(debugMsg)",PENDING,PENDING,PENDING,PENDING
FND-000648,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,588,588,588,1,Bandit,B608,1,ALT-001089,588,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                    res = self.extractResult(""(SELECT %s FROM %s WHERE %s)"" % (payload, qtable, where), codes=_HEX_PAYLOAD_CODES)",PENDING,PENDING,PENDING,PENDING
FND-001241,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/utils/__init__.py,877,883,877,1,Semgrep,python.security.dynamic-sql,1,ALT-002232,880,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        return [
            # Treat hidden as 0 for all columns.
            Column(*(list(r) + [0]))
            for r in conn.execute(
                f""PRAGMA table_info({escape_sqlite(table)});""
            ).fetchall()
        ]",PENDING,PENDING,PENDING,PENDING
FND-000131,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/models/sql/compiler.py,2277,2277,2277,1,Bandit,B608,1,ALT-000126,2277,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        sql = ""SELECT %s FROM (%s) subquery"" % (sql, inner_query_sql)",PENDING,PENDING,PENDING,PENDING
FND-000762,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/generic/databases.py,1052,1052,1052,1,Bandit,B608,1,ALT-001203,1052,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            query = ""SELECT %s FROM %s"" % (queries[Backend.getIdentifiedDbms()].count.query % '*', safeSQLIdentificatorNaming(table, True))",PENDING,PENDING,PENDING,PENDING
FND-000119,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/sqlite3/introspection.py,346,348,346,1,Semgrep,python.security.dynamic-sql,1,ALT-000206,346,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        cursor.execute(
            ""PRAGMA index_list(%s)"" % self.connection.ops.quote_name(table_name)
        )",PENDING,PENDING,PENDING,PENDING
FND-001200,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/app.py,1821,1821,1821,1,Bandit,B608,1,ALT-002123,1821,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                    query = f""SELECT * FROM ({query}) WHERE {keyset_where}""",PENDING,PENDING,PENDING,PENDING
FND-000746,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,plugins/dbms/mssqlserver/fingerprint.py,186,186,186,1,Bandit,B608,1,ALT-001187,186,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            query = ""EXISTS(SELECT %s FROM %s WHERE %s "" % (self.tblField, self.fileTblName, self.tblField)",PENDING,PENDING,PENDING,PENDING
FND-001258,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/utils/internal_db.py,216,218,216,1,Semgrep,python.security.dynamic-sql,1,ALT-002237,216,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            foreign_keys = conn.execute(
                f""PRAGMA foreign_key_list({escape_sqlite(table_name)})""
            ).fetchall()",PENDING,PENDING,PENDING,PENDING
FND-001257,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/utils/actions_sql.py,808,819,808,1,Bandit,B608,1,ALT-002181,810,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"            restriction_row = (
                await db.execute(
                    f""""""
                    SELECT EXISTS(
                        SELECT 1 FROM ({permission_sql.restriction_sql}) AS restriction_rules
                        WHERE (parent IS NULL OR parent = :{parent_param})
                          AND (child IS NULL OR child = :{child_param})
                    ) AS resource_is_in_allowlist
                    """""",
                    params,
                )
            ).first()",PENDING,PENDING,PENDING,PENDING
FND-001205,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/database.py,608,613,608,1,Bandit,B608,1,ALT-002126,610,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"                table_count = (
                    await self.execute(
                        f""select count(*) from (select * from {escape_sqlite(table)} limit {self.count_limit + 1})"",
                        custom_time_limit=limit,
                    )
                ).rows[0][0]",PENDING,PENDING,PENDING,PENDING
FND-000452,R033,sqlalchemy/sqlalchemy,de83fa72d787136785624fd8981e1d71e9f427ab,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/sqlalchemy/dialects/sqlite/base.py,3001,3005,3001,1,Bandit,B608,1,ALT-000787,3002,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                s = (
                    ""SELECT sql FROM %(schema)ssqlite_master ""
                    ""WHERE name = ? ""
                    ""AND type = 'index'"" % {""schema"": schema_expr}
                )",PENDING,PENDING,PENDING,PENDING
FND-000678,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,lib/core/replication.py,67,67,67,1,Semgrep,python.security.dynamic-sql,1,ALT-001244,67,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                        self.execute('CREATE TABLE ""%s"" (%s)' % (self.name, ','.join('""%s"" %s' % (unsafeSQLIdentificatorNaming(colname), coltype) for colname, coltype in self.columns)))",PENDING,PENDING,PENDING,PENDING
FND-000640,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,348,348,348,1,Bandit,B608,1,ALT-001081,348,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        sums = self._ask(""(SELECT SUM(%s) FROM (SELECT %s) t) IS NOT NULL"" % (expr, expr))",PENDING,PENDING,PENDING,PENDING
FND-000486,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,playhouse/pwasyncio.py,871,871,871,1,Semgrep,python.security.dynamic-sql,1,ALT-000853,871,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            await conn.execute('ATTACH DATABASE ""%s"" AS ""%s""' % (db, name))",PENDING,PENDING,PENDING,PENDING
FND-000060,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/core/cache/backends/db.py,150,159,150,1,Bandit,B608,1,ALT-000078,151,MEDIUM,MEDIUM,Possible SQL injection vector through string-based query construction.,"                    cursor.execute(
                        ""SELECT %s, %s FROM %s WHERE %s = %%s""
                        % (
                            quote_name(""cache_key""),
                            quote_name(""expires""),
                            table,
                            quote_name(""cache_key""),
                        ),
                        [key],
                    )",PENDING,PENDING,PENDING,PENDING
FND-001280,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/views/table.py,1588,1594,1588,1,Bandit,B608,1,ALT-002202,1588,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            fallback_sql = f""""""
                select {select_sql}
                from {escape_sqlite(table_name)}
                where {fallback_where}
                order by {_autocomplete_pk_order_by(pks)}
                limit 10
            """"""",PENDING,PENDING,PENDING,PENDING
FND-000644,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,428,428,428,1,Bandit,B608,1,ALT-001085,428,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                total = self.extractInteger(""(SELECT COUNT(*) FROM %s)"" % qtable)",PENDING,PENDING,PENDING,PENDING
FND-000643,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,"Security, Cryptography & Auth",Primary_Core_Benchmark,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,414,416,414,1,Bandit,B608,1,ALT-001084,415,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"                if unit == ""int"" and self._comparator == ""gt"" and \
                   not self._ask(""(SELECT MIN(%s) FROM %s)>=0"" % (rid, qtable)):
                    continue",PENDING,PENDING,PENDING,PENDING
FND-000059,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/core/cache/backends/db.py,136,136,136,2,Bandit|Semgrep,B608|python.security.dynamic-sql,2,ALT-000077|ALT-000160,136,ERROR|MEDIUM,MEDIUM,Dynamically constructed SQL passed to a database execution call. || Possible SQL injection vector through string-based query construction.,"                cursor.execute(""SELECT COUNT(*) FROM %s"" % table)",PENDING,PENDING,PENDING,PENDING
FND-001220,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/fixtures.py,46,358,46,1,Bandit,B608,5,ALT-002143|ALT-002144|ALT-002145|ALT-002146|ALT-002147,47|341|347|350|354,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"TABLES = (
    """"""
CREATE TABLE simple_primary_key (
  id integer primary key,
  content text
);

CREATE TABLE primary_key_multiple_columns (
  id varchar(30) primary key,
  content text,
  content2 text
);

CREATE TABLE primary_key_multiple_columns_explicit_label (
  id varchar(30) primary key,
  content text,
  content2 text
);

CREATE TABLE compound_primary_key (
  pk1 varchar(30),
  pk2 varchar(30),
  content text,
  PRIMARY KEY (pk1, pk2)
);

INSERT INTO compound_primary_key VALUES ('a', 'b', 'c');
INSERT INTO compound_primary_key VALUES ('a/b', '.c-d', 'c');
INSERT INTO compound_primary_key VALUES ('d', 'e', 'RENDER_CELL_DEMO');

CREATE TABLE compound_three_primary_keys (
  pk1 varchar(30),
  pk2 varchar(30),
  pk3 varchar(30),
  content text,
  PRIMARY KEY (pk1, pk2, pk3)
);
CREATE INDEX idx_compound_three_primary_keys_content ON compound_three_primary_keys(content);

CREATE TABLE foreign_key_references (
  pk varchar(30) primary key,
  foreign_key_with_label integer,
  foreign_key_with_blank_label integer,
  foreign_key_with_no_label varchar(30),
  foreign_key_compound_pk1 varchar(30),
  foreign_key_compound_pk2 varchar(30),
  FOREIGN KEY (foreign_key_with_label) REFERENCES simple_primary_key(id),
  FOREIGN KEY (foreign_key_with_blank_label) REFERENCES simple_primary_key(id),
  FOREIGN KEY (foreign_key_with_no_label) REFERENCES primary_key_multiple_columns(id)
  FOREIGN KEY (foreign_key_compound_pk1, foreign_key_compound_pk2) REFERENCES compound_primary_key(pk1, pk2)
);

CREATE TABLE sortable (
  pk1 varchar(30),
  pk2 varchar(30),
  content text,
  sortable integer,
  sortable_with_nulls real,
  sortable_with_nulls_2 real,
  text text,
  PRIMARY KEY (pk1, pk2)
);

CREATE TABLE no_primary_key (
  content text,
  a text,
  b text,
  c text
);

CREATE TABLE [123_starts_with_digits] (
  content text
);

CREATE VIEW paginated_view AS
    SELECT
        content,
        '- ' || content || ' -' AS content_extra
    FROM no_primary_key;

CREATE TABLE ""Table With Space In Name"" (
  pk varchar(30) primary key,
  content text
);

CREATE TABLE ""table/with/slashes.csv"" (
  pk varchar(30) primary key,
  content text
);

CREATE TABLE ""complex_foreign_keys"" (
  pk varchar(30) primary key,
  f1 integer,
  f2 integer,
  f3 integer,
  FOREIGN KEY (""f1"") REFERENCES [simple_primary_key](id),
  FOREIGN KEY (""f2"") REFERENCES [simple_primary_key](id),
  FOREIGN KEY (""f3"") REFERENCES [simple_primary_key](id)
);

CREATE TABLE ""custom_foreign_key_label"" (
  pk varchar(30) primary key,
  foreign_key_with_custom_label text,
  FOREIGN KEY (""foreign_key_with_custom_label"") REFERENCES [primary_key_multiple_columns_explicit_label](id)
);

CREATE TABLE tags (
    tag TEXT PRIMARY KEY
);

CREATE TABLE searchable (
  pk integer primary key,
  text1 text,
  text2 text,
  [name with . and spaces] text
);

CREATE TABLE searchable_tags (
    searchable_id integer,
    tag text,
    PRIMARY KEY (searchable_id, tag),
    FOREIGN KEY (searchable_id) REFERENCES searchable(pk),
    FOREIGN KEY (tag) REFERENCES tags(tag)
);

INSERT INTO searchable VALUES (1, 'barry cat', 'terry dog', 'panther');
INSERT INTO searchable VALUES (2, 'terry dog', 'sara weasel', 'puma');

INSERT INTO tags VALUES (""canine"");
INSERT INTO tags VALUES (""feline"");

INSERT INTO searchable_tags (searchable_id, tag) VALUES
    (1, ""feline""),
    (2, ""canine"")
;

CREATE VIRTUAL TABLE ""searchable_fts""
    USING FTS5 (text1, text2, [name with . and spaces], content=""searchable"", content_rowid=""pk"");
INSERT INTO ""searchable_fts"" (searchable_fts) VALUES ('rebuild');

CREATE TABLE [select] (
  [group] text,
  [having] text,
  [and] text,
  [json] text
);
INSERT INTO [select] VALUES ('group', 'having', 'and',
    '{""href"": ""http://example.com/"", ""label"":""Example""}'
);

CREATE TABLE infinity (
    value REAL
);
INSERT INTO infinity VALUES
    (1e999),
    (-1e999),
    (1.5)
;

CREATE TABLE facet_cities (
    id integer primary key,
    name text
);
INSERT INTO facet_cities (id, name) VALUES
    (1, 'San Francisco'),
    (2, 'Los Angeles'),
    (3, 'Detroit'),
    (4, 'Memnonia')
;

CREATE TABLE facetable (
    pk integer primary key,
    created text,
    planet_int integer,
    on_earth integer,
    state text,
    _city_id integer,
    _neighborhood text,
    tags text,
    complex_array text,
    distinct_some_null,
    n text,
    FOREIGN KEY (""_city_id"") REFERENCES [facet_cities](id)
);
INSERT INTO facetable
    (created, planet_int, on_earth, state, _city_id, _neighborhood, tags, complex_array, distinct_some_null, n)
VALUES
    (""2019-01-14 08:00:00"", 1, 1, 'CA', 1, 'Mission', '[""tag1"", ""tag2""]', '[{""foo"": ""bar""}]', 'one', 'n1'),
    (""2019-01-14 08:00:00"", 1, 1, 'CA', 1, 'Dogpatch', '[""tag1"", ""tag3""]', '[]', 'two', 'n2'),
    (""2019-01-14 08:00:00"", 1, 1, 'CA', 1, 'SOMA', '[]', '[]', null, null),
    (""2019-01-14 08:00:00"", 1, 1, 'CA', 1, 'Tenderloin', '[]', '[]', null, null),
    (""2019-01-15 08:00:00"", 1, 1, 'CA', 1, 'Bernal Heights', '[]', '[]', null, null),
    (""2019-01-15 08:00:00"", 1, 1, 'CA', 1, 'Hayes Valley', '[]', '[]', null, null),
    (""2019-01-15 08:00:00"", 1, 1, 'CA', 2, 'Hollywood', '[]', '[]', null, null),
    (""2019-01-15 08:00:00"", 1, 1, 'CA', 2, 'Downtown', '[]', '[]', null, null),
    (""2019-01-16 08:00:00"", 1, 1, 'CA', 2, 'Los Feliz', '[]', '[]', null, null),
    (""2019-01-16 08:00:00"", 1, 1, 'CA', 2, 'Koreatown', '[]', '[]', null, null),
    (""2019-01-16 08:00:00"", 1, 1, 'MI', 3, 'Downtown', '[]', '[]', null, null),
    (""2019-01-17 08:00:00"", 1, 1, 'MI', 3, 'Greektown', '[]', '[]', null, null),
    (""2019-01-17 08:00:00"", 1, 1, 'MI', 3, 'Corktown', '[]', '[]', null, null),
    (""2019-01-17 08:00:00"", 1, 1, 'MI', 3, 'Mexicantown', '[]', '[]', null, null),
    (""2019-01-17 08:00:00"", 2, 0, 'MC', 4, 'Arcadia Planitia', '[]', '[]', null, null)
;

CREATE TABLE binary_data (
    data BLOB
);

-- Many 2 Many demo: roadside attractions!

CREATE TABLE roadside_attractions (
    pk integer primary key,
    name text,
    address text,
    url text,
    latitude real,
    longitude real
);
INSERT INTO roadside_attractions VALUES (
    1, ""The Mystery Spot"", ""465 Mystery Spot Road, Santa Cruz, CA 95065"", ""https://www.mysteryspot.com/"",
    37.0167, -122.0024
);
INSERT INTO roadside_attractions VALUES (
    2, ""Winchester Mystery House"", ""525 South Winchester Boulevard, San Jose, CA 95128"", ""https://winchestermysteryhouse.com/"",
    37.3184, -121.9511
);
INSERT INTO roadside_attractions VALUES (
    3, ""Burlingame Museum of PEZ Memorabilia"", ""214 California Drive, Burlingame, CA 94010"", null,
    37.5793, -122.3442
);
INSERT INTO roadside_attractions VALUES (
    4, ""Bigfoot Discovery Museum"", ""5497 Highway 9, Felton, CA 95018"", ""https://www.bigfootdiscoveryproject.com/"",
    37.0414, -122.0725
);

CREATE TABLE attraction_characteristic (
    pk integer primary key,
    name text
);
INSERT INTO attraction_characteristic VALUES (
    1, ""Museum""
);
INSERT INTO attraction_characteristic VALUES (
    2, ""Paranormal""
);

CREATE TABLE roadside_attraction_characteristics (
    attraction_id INTEGER REFERENCES roadside_attractions(pk),
    characteristic_id INTEGER REFERENCES attraction_characteristic(pk)
);
INSERT INTO roadside_attraction_characteristics VALUES (
    1, 2
);
INSERT INTO roadside_attraction_characteristics VALUES (
    2, 2
);
INSERT INTO roadside_attraction_characteristics VALUES (
    4, 2
);
INSERT INTO roadside_attraction_characteristics VALUES (
    3, 1
);
INSERT INTO roadside_attraction_characteristics VALUES (
    4, 1
);

INSERT INTO simple_primary_key VALUES (1, 'hello');
INSERT INTO simple_primary_key VALUES (2, 'world');
INSERT INTO simple_primary_key VALUES (3, '');
INSERT INTO simple_primary_key VALUES (4, 'RENDER_CELL_DEMO');
INSERT INTO simple_primary_key VALUES (5, 'RENDER_CELL_ASYNC');

INSERT INTO primary_key_multiple_columns VALUES (1, 'hey', 'world');
INSERT INTO primary_key_multiple_columns_explicit_label VALUES (1, 'hey', 'world2');

INSERT INTO foreign_key_references VALUES (1, 1, 3, 1, 'a', 'b');
INSERT INTO foreign_key_references VALUES (2, null, null, null, null, null);

INSERT INTO complex_foreign_keys VALUES (1, 1, 2, 1);
INSERT INTO custom_foreign_key_label VALUES (1, 1);

INSERT INTO [table/with/slashes.csv] VALUES (3, 'hey');

CREATE VIEW simple_view AS
    SELECT content, upper(content) AS upper_content FROM simple_primary_key;

CREATE VIEW searchable_view AS
    SELECT * from searchable;

CREATE VIEW searchable_view_configured_by_metadata AS
    SELECT * from searchable;

""""""
    + ""\n"".join(
        [
            'INSERT INTO no_primary_key VALUES ({i}, ""a{i}"", ""b{i}"", ""c{i}"");'.format(
                i=i + 1
            )
            for i in range(201)
        ]
    )
    + '\nINSERT INTO no_primary_key VALUES (""RENDER_CELL_DEMO"", ""a202"", ""b202"", ""c202"");\n'
    + ""\n"".join(
        [
            f'INSERT INTO compound_three_primary_keys VALUES (""{a}"", ""{b}"", ""{c}"", ""{content}"");'
            for a, b, c, content in generate_compound_rows(1001)
        ]
    )
    + ""\n"".join([""""""INSERT INTO sortable VALUES (
        ""{pk1}"", ""{pk2}"", ""{content}"", {sortable},
        {sortable_with_nulls}, {sortable_with_nulls_2}, ""{text}"");
    """""".format(**row).replace(""None"", ""null"") for row in generate_sortable_rows(201)])
)",PENDING,PENDING,PENDING,PENDING
FND-000494,R036,tortoise/tortoise-orm,ffc946ebd2d1715c3cc3196ada2c2da04f6188d4,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,tortoise/backends/mysql/client.py,146,146,146,1,Semgrep,python.security.dynamic-sql,1,ALT-000864,146,ERROR,,Dynamically constructed SQL passed to a database execution call.,"                            await cursor.execute(f""SET time_zone='{tz}';"")",PENDING,PENDING,PENDING,PENDING
FND-000116,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/backends/sqlite3/introspection.py,91,93,91,1,Semgrep,python.security.dynamic-sql,1,ALT-000203,91,ERROR,,Dynamically constructed SQL passed to a database execution call.,"        cursor.execute(
            ""PRAGMA table_xinfo(%s)"" % self.connection.ops.quote_name(table_name)
        )",PENDING,PENDING,PENDING,PENDING
FND-001199,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,"Databases, Caching & ORM",Supplementary_Holdout_Pool,dynamic-sql,CWE-89,datasette/app.py,1545,1545,1545,1,Semgrep,python.security.dynamic-sql,1,ALT-002212,1545,ERROR,,Dynamically constructed SQL passed to a database execution call.,"            conn.execute(f""PRAGMA cache_size=-{self.setting('cache_size_kb')}"")",PENDING,PENDING,PENDING,PENDING
FND-000126,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,Web Frameworks & APIs,Primary_Core_Benchmark,dynamic-sql,CWE-89,django/db/models/functions/text.py,268,278,268,1,Bandit,B608,1,ALT-000121,272,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"        sql, params = super().as_sql(
            compiler,
            connection,
            template=(
                ""(SELECT LISTAGG(s) WITHIN GROUP (ORDER BY n DESC) FROM ""
                f""(SELECT LEVEL n, SUBSTR(%(expressions)s, LEVEL, 1) s{suffix} ""
                ""CONNECT BY LEVEL <= LENGTH(%(expressions)s)) ""
                ""GROUP BY %(expressions)s)""
            ),
            **extra_context,
        )",PENDING,PENDING,PENDING,PENDING
FND-000483,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,"Databases, Caching & ORM",Primary_Core_Benchmark,dynamic-sql,CWE-89,peewee.py,9525,9526,9525,1,Bandit,B608,1,ALT-000844,9525,MEDIUM,LOW,Possible SQL injection vector through string-based query construction.,"            raise ValueError('Load() query must select from %s, got %s.' %
                             (rel_model, query.model))",PENDING,PENDING,PENDING,PENDING
