annotation_row_id,finding_id,repo_id,repository,commit_sha,security_family,cwe_id,filename,statement_start,statement_end,line_number,statement_code,annotator_1_label,annotator_1_rationale,annotator_1_evidence_locations,annotator_2_label,annotator_2_rationale,annotator_2_evidence_locations,pre_adjudication_agreement,adjudicated_label,adjudication_rationale,adjudication_evidence_locations,final_label,final_rationale,final_evidence_locations,final_decision_source
GT-233,FND-000768,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,plugins/generic/filesystem.py,123,123,123,"                sqlQueries.append(""INSERT INTO %s(%s) VALUES (%s)"" % (self.fileTblName, self.tblField, fcEncodedLine))",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/generic/filesystem.py:105-147,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/generic/filesystem.py:105-147,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,plugins/generic/filesystem.py:105-147; plugins/generic/filesystem.py:105-147,independent_agreement
GT-234,FND-000093,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,dynamic-sql,CWE-89,django/db/backends/mysql/introspection.py,159,161,159,"        cursor.execute(
            ""SELECT * FROM %s LIMIT 1"" % self.connection.ops.quote_name(table_name)
        )",FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/db/backends/mysql/introspection.py:141-185,FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/db/backends/mysql/introspection.py:141-185,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,django/db/backends/mysql/introspection.py:141-185; django/db/backends/mysql/introspection.py:141-185,independent_agreement
GT-235,FND-000669,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,lib/core/agent.py,1166,1166,1166,"                        replacement = ""SELECT x.z FROM (%s)x WHERE x.y-1=%d"" % (_, num)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",lib/core/agent.py:1148-1190,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",lib/core/agent.py:1148-1190,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,lib/core/agent.py:1148-1190; lib/core/agent.py:1148-1190,independent_agreement
GT-236,FND-000477,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,dynamic-sql,CWE-89,peewee.py,4293,4293,4293,"            cursor.execute('PRAGMA %s = %s;' % (pragma, value))",FALSE_POSITIVE,"The SQL is built from Peewee database or schema configuration and identifiers supplied through the ORM API, not from a demonstrated request-data flow. This finding does not establish a less-trusted value altering the statement structure.",peewee.py:4275-4317,FALSE_POSITIVE,"The SQL is built from Peewee database or schema configuration and identifiers supplied through the ORM API, not from a demonstrated request-data flow. This finding does not establish a less-trusted value altering the statement structure.",peewee.py:4275-4317,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,peewee.py:4275-4317; peewee.py:4275-4317,independent_agreement
GT-237,FND-000665,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/vulnserver/vulnserver.py,1202,1202,1202,"        _cursor.execute(""SELECT id, name, surname FROM users WHERE id=%s"" % id_)",FALSE_POSITIVE,This SQL interpolation is inside sqlmap's deliberately vulnerable `extra/vulnserver` test target. Accepting injectable input is intentional for scanner testing and is not a defect in sqlmap's production database-access logic.,extra/vulnserver/vulnserver.py:1184-1226,FALSE_POSITIVE,This SQL interpolation is inside sqlmap's deliberately vulnerable `extra/vulnserver` test target. Accepting injectable input is intentional for scanner testing and is not a defect in sqlmap's production database-access logic.,extra/vulnserver/vulnserver.py:1184-1226,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/vulnserver/vulnserver.py:1184-1226; extra/vulnserver/vulnserver.py:1184-1226,independent_agreement
GT-238,FND-000636,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,137,137,137,"                expr = ""(SELECT MIN(%s) FROM %s%s%s%s)"" % (col, src, where, conj, beyond)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:119-161,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:119-161,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/esperanto/enumeration.py:119-161; extra/esperanto/enumeration.py:119-161,independent_agreement
GT-239,FND-000192,R013,ansible/ansible,3827d66bfbdc568f58cce57b113131598c46cd5a,dynamic-sql,CWE-89,hacking/report.py,199,199,199,    cursor.execute('DROP TABLE IF EXISTS %s' % name),FALSE_POSITIVE,"This is Ansible's local reporting utility creating its own report tables. The table and schema names are supplied by the tool's internal dataset definitions, not by a remote request.",hacking/report.py:181-223,FALSE_POSITIVE,"This is Ansible's local reporting utility creating its own report tables. The table and schema names are supplied by the tool's internal dataset definitions, not by a remote request.",hacking/report.py:181-223,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,hacking/report.py:181-223; hacking/report.py:181-223,independent_agreement
GT-240,FND-001211,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/facets.py,226,232,226,"            facet_sql = """"""
                select {col} as value, count(*) as count from (
                    {sql}
                )
                where {col} is not null
                group by {col} order by count desc, value limit {limit}
            """""".format(col=escape_sqlite(column), sql=self.sql, limit=facet_size + 1)",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/facets.py:208-256,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/facets.py:208-256,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/facets.py:208-256; datasette/facets.py:208-256,independent_agreement
GT-241,FND-001270,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/views/execute_write.py,133,138,133,"    return ""\n"".join(
        (
            f""delete from {_quote_identifier(table)}"",
            f""where {_quote_identifier(where_column)} = :{names[where_column]}"",
        )
    )",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/views/execute_write.py:115-162,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/views/execute_write.py:115-162,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/views/execute_write.py:115-162; datasette/views/execute_write.py:115-162,independent_agreement
GT-242,FND-000698,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,lib/techniques/error/use.py,396,400,396,"                        if _oneShotErrorUse(""SELECT COUNT(%s) FROM %s"" % (field, kb.dumpTable)) == '0':
                            emptyFields.append(field)
                            debugMsg = ""column '%s' of table '%s' will not be "" % (field, kb.dumpTable)
                            debugMsg += ""dumped as it appears to be empty""
                            logger.debug(debugMsg)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",lib/techniques/error/use.py:378-424,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",lib/techniques/error/use.py:378-424,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,lib/techniques/error/use.py:378-424; lib/techniques/error/use.py:378-424,independent_agreement
GT-243,FND-000648,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,588,588,588,"                    res = self.extractResult(""(SELECT %s FROM %s WHERE %s)"" % (payload, qtable, where), codes=_HEX_PAYLOAD_CODES)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:570-612,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:570-612,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/esperanto/enumeration.py:570-612; extra/esperanto/enumeration.py:570-612,independent_agreement
GT-244,FND-001241,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/utils/__init__.py,877,883,877,"        return [
            # Treat hidden as 0 for all columns.
            Column(*(list(r) + [0]))
            for r in conn.execute(
                f""PRAGMA table_info({escape_sqlite(table)});""
            ).fetchall()
        ]",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/utils/__init__.py:859-907,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/utils/__init__.py:859-907,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/utils/__init__.py:859-907; datasette/utils/__init__.py:859-907,independent_agreement
GT-245,FND-000131,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,dynamic-sql,CWE-89,django/db/models/sql/compiler.py,2277,2277,2277,"        sql = ""SELECT %s FROM (%s) subquery"" % (sql, inner_query_sql)",FALSE_POSITIVE,"This SQL is assembled by Django's ORM or schema compiler from model metadata or previously compiled SQL fragments. The frozen path does not place a request value directly into SQL structure, and value data remains parameterized by the surrounding compiler or backend APIs.",django/db/models/sql/compiler.py:2259-2301,FALSE_POSITIVE,"This SQL is assembled by Django's ORM or schema compiler from model metadata or previously compiled SQL fragments. The frozen path does not place a request value directly into SQL structure, and value data remains parameterized by the surrounding compiler or backend APIs.",django/db/models/sql/compiler.py:2259-2301,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,django/db/models/sql/compiler.py:2259-2301; django/db/models/sql/compiler.py:2259-2301,independent_agreement
GT-246,FND-000762,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,plugins/generic/databases.py,1052,1052,1052,"            query = ""SELECT %s FROM %s"" % (queries[Backend.getIdentifiedDbms()].count.query % '*', safeSQLIdentificatorNaming(table, True))",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/generic/databases.py:1034-1076,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/generic/databases.py:1034-1076,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,plugins/generic/databases.py:1034-1076; plugins/generic/databases.py:1034-1076,independent_agreement
GT-247,FND-000119,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,dynamic-sql,CWE-89,django/db/backends/sqlite3/introspection.py,346,348,346,"        cursor.execute(
            ""PRAGMA index_list(%s)"" % self.connection.ops.quote_name(table_name)
        )",FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/db/backends/sqlite3/introspection.py:328-372,FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/db/backends/sqlite3/introspection.py:328-372,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,django/db/backends/sqlite3/introspection.py:328-372; django/db/backends/sqlite3/introspection.py:328-372,independent_agreement
GT-248,FND-001200,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/app.py,1821,1821,1821,"                    query = f""SELECT * FROM ({query}) WHERE {keyset_where}""",FALSE_POSITIVE,The formatted fragment is an already-constructed SQL query handled by Datasette's query layer; additional values at this site are bound parameters or escaped identifiers. This line does not introduce a new untrusted value into SQL structure.,datasette/app.py:1803-1845,FALSE_POSITIVE,The formatted fragment is an already-constructed SQL query handled by Datasette's query layer; additional values at this site are bound parameters or escaped identifiers. This line does not introduce a new untrusted value into SQL structure.,datasette/app.py:1803-1845,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/app.py:1803-1845; datasette/app.py:1803-1845,independent_agreement
GT-249,FND-000746,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,plugins/dbms/mssqlserver/fingerprint.py,186,186,186,"            query = ""EXISTS(SELECT %s FROM %s WHERE %s "" % (self.tblField, self.fileTblName, self.tblField)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/dbms/mssqlserver/fingerprint.py:168-210,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",plugins/dbms/mssqlserver/fingerprint.py:168-210,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,plugins/dbms/mssqlserver/fingerprint.py:168-210; plugins/dbms/mssqlserver/fingerprint.py:168-210,independent_agreement
GT-250,FND-001258,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/utils/internal_db.py,216,218,216,"            foreign_keys = conn.execute(
                f""PRAGMA foreign_key_list({escape_sqlite(table_name)})""
            ).fetchall()",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/utils/internal_db.py:198-242,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/utils/internal_db.py:198-242,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/utils/internal_db.py:198-242; datasette/utils/internal_db.py:198-242,independent_agreement
GT-251,FND-001257,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/utils/actions_sql.py,808,819,808,"            restriction_row = (
                await db.execute(
                    f""""""
                    SELECT EXISTS(
                        SELECT 1 FROM ({permission_sql.restriction_sql}) AS restriction_rules
                        WHERE (parent IS NULL OR parent = :{parent_param})
                          AND (child IS NULL OR child = :{child_param})
                    ) AS resource_is_in_allowlist
                    """""",
                    params,
                )
            ).first()",FALSE_POSITIVE,"The variable SQL pieces are internal query-builder output or local configuration values, with user data bound separately in the surrounding Datasette database call. No direct value-to-SQL-structure path is established here.",datasette/utils/actions_sql.py:790-843,FALSE_POSITIVE,"The variable SQL pieces are internal query-builder output or local configuration values, with user data bound separately in the surrounding Datasette database call. No direct value-to-SQL-structure path is established here.",datasette/utils/actions_sql.py:790-843,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/utils/actions_sql.py:790-843; datasette/utils/actions_sql.py:790-843,independent_agreement
GT-252,FND-001205,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/database.py,608,613,608,"                table_count = (
                    await self.execute(
                        f""select count(*) from (select * from {escape_sqlite(table)} limit {self.count_limit + 1})"",
                        custom_time_limit=limit,
                    )
                ).rows[0][0]",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/database.py:590-637,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/database.py:590-637,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/database.py:590-637; datasette/database.py:590-637,independent_agreement
GT-253,FND-000452,R033,sqlalchemy/sqlalchemy,de83fa72d787136785624fd8981e1d71e9f427ab,dynamic-sql,CWE-89,lib/sqlalchemy/dialects/sqlite/base.py,3001,3005,3001,"                s = (
                    ""SELECT sql FROM %(schema)ssqlite_master ""
                    ""WHERE name = ? ""
                    ""AND type = 'index'"" % {""schema"": schema_expr}
                )",FALSE_POSITIVE,The statement is generated by SQLAlchemy's dialect or ORM compiler from schema objects and compiler-owned fragments. It is not concatenating an external request value into SQL text; runtime values are handled through the engine's parameter system.,lib/sqlalchemy/dialects/sqlite/base.py:2983-3029,FALSE_POSITIVE,The statement is generated by SQLAlchemy's dialect or ORM compiler from schema objects and compiler-owned fragments. It is not concatenating an external request value into SQL text; runtime values are handled through the engine's parameter system.,lib/sqlalchemy/dialects/sqlite/base.py:2983-3029,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,lib/sqlalchemy/dialects/sqlite/base.py:2983-3029; lib/sqlalchemy/dialects/sqlite/base.py:2983-3029,independent_agreement
GT-254,FND-000678,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,lib/core/replication.py,67,67,67,"                        self.execute('CREATE TABLE ""%s"" (%s)' % (self.name, ','.join('""%s"" %s' % (unsafeSQLIdentificatorNaming(colname), coltype) for colname, coltype in self.columns)))",UNCERTAIN,"The replication helper removes SQL identifier quoting and then interpolates the resulting table and column names into local SQLite DDL. The sink is clear, but the frozen call chain does not conclusively establish whether a hostile target database can supply an embedded-quote identifier that reaches this path unchanged.",lib/core/replication.py:49-91,TRUE_BUG,"The replication table and column names are derived from database metadata, passed through unsafeSQLIdentificatorNaming(), and then interpolated inside double-quoted SQLite identifiers. That helper removes DBMS identifier quoting rather than applying SQLite-safe escaping. Because sqlmap can obtain identifiers from a database it is actively probing, a hostile identifier containing a quote can alter the locally executed SQLite statement structure. The value placeholders used for row data do not mitigate this identifier injection.",lib/core/replication.py:45-79; lib/core/replication.py:90-107,false,TRUE_BUG,"After joint review, the finding is adjudicated TRUE_BUG. Replication table and column identifiers originate from database metadata, pass through unsafeSQLIdentificatorNaming(), and are interpolated directly inside double-quoted SQLite identifiers. That helper removes DBMS identifier quoting rather than applying SQLite-safe escaping. A crafted identifier containing quote syntax can therefore alter the locally executed SQL structure; parameterization protects row values but not these identifiers.",lib/core/replication.py:53-79; lib/core/replication.py:81-107; lib/core/dump.py,TRUE_BUG,"After joint review, the finding is adjudicated TRUE_BUG. Replication table and column identifiers originate from database metadata, pass through unsafeSQLIdentificatorNaming(), and are interpolated directly inside double-quoted SQLite identifiers. That helper removes DBMS identifier quoting rather than applying SQLite-safe escaping. A crafted identifier containing quote syntax can therefore alter the locally executed SQL structure; parameterization protects row values but not these identifiers.",lib/core/replication.py:53-79; lib/core/replication.py:81-107; lib/core/dump.py,adjudication
GT-255,FND-000640,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,348,348,348,"        sums = self._ask(""(SELECT SUM(%s) FROM (SELECT %s) t) IS NOT NULL"" % (expr, expr))",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:330-372,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:330-372,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/esperanto/enumeration.py:330-372; extra/esperanto/enumeration.py:330-372,independent_agreement
GT-256,FND-000486,R035,coleifer/peewee,c6328d6c91120b3d04878921a0af64a9ee78c866,dynamic-sql,CWE-89,playhouse/pwasyncio.py,871,871,871,"            await conn.execute('ATTACH DATABASE ""%s"" AS ""%s""' % (db, name))",FALSE_POSITIVE,"The SQL is built from Peewee database or schema configuration and identifiers supplied through the ORM API, not from a demonstrated request-data flow. This finding does not establish a less-trusted value altering the statement structure.",playhouse/pwasyncio.py:853-895,FALSE_POSITIVE,"The SQL is built from Peewee database or schema configuration and identifiers supplied through the ORM API, not from a demonstrated request-data flow. This finding does not establish a less-trusted value altering the statement structure.",playhouse/pwasyncio.py:853-895,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,playhouse/pwasyncio.py:853-895; playhouse/pwasyncio.py:853-895,independent_agreement
GT-257,FND-000060,R003,django/django,9193cb54550727a02fd55dab1b430597a9aa4297,dynamic-sql,CWE-89,django/core/cache/backends/db.py,150,159,150,"                    cursor.execute(
                        ""SELECT %s, %s FROM %s WHERE %s = %%s""
                        % (
                            quote_name(""cache_key""),
                            quote_name(""expires""),
                            table,
                            quote_name(""cache_key""),
                        ),
                        [key],
                    )",FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/core/cache/backends/db.py:132-183,FALSE_POSITIVE,"The interpolated value is a database identifier passed through Django's backend quote_name() routine; data values are kept as parameters where needed. The formatting is schema or query construction from model metadata, not unquoted request data.",django/core/cache/backends/db.py:132-183,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,django/core/cache/backends/db.py:132-183; django/core/cache/backends/db.py:132-183,independent_agreement
GT-258,FND-001280,R091,simonw/datasette,bdc973174096cae350ddaa733a10ed8b3ffd970b,dynamic-sql,CWE-89,datasette/views/table.py,1588,1594,1588,"            fallback_sql = f""""""
                select {select_sql}
                from {escape_sqlite(table_name)}
                where {fallback_where}
                order by {_autocomplete_pk_order_by(pks)}
                limit 10
            """"""",FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/views/table.py:1570-1618,FALSE_POSITIVE,Datasette escapes table and column identifiers with its SQLite identifier helper and keeps row or filter values in bound parameters. The interpolation at this line is structural query assembly rather than direct insertion of an untrusted value.,datasette/views/table.py:1570-1618,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,datasette/views/table.py:1570-1618; datasette/views/table.py:1570-1618,independent_agreement
GT-259,FND-000644,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,428,428,428,"                total = self.extractInteger(""(SELECT COUNT(*) FROM %s)"" % qtable)",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:410-452,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:410-452,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/esperanto/enumeration.py:410-452; extra/esperanto/enumeration.py:410-452,independent_agreement
GT-260,FND-000643,R045,sqlmapproject/sqlmap,1ee368f78a73ccc1c193af32d4e70c1244be5865,dynamic-sql,CWE-89,extra/esperanto/enumeration.py,414,416,414,"                if unit == ""int"" and self._comparator == ""gt"" and \
                   not self._ask(""(SELECT MIN(%s) FROM %s)>=0"" % (rid, qtable)):
                    continue",FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:396-440,FALSE_POSITIVE,"This code is part of sqlmap's SQL payload or enumeration engine and intentionally constructs SQL text for the database being tested. The variable fragments here come from sqlmap's own templates, recovered metadata, or identifier helpers; this is intended scanner behavior rather than an unintended SQL injection into sqlmap itself.",extra/esperanto/enumeration.py:396-440,true,,,,FALSE_POSITIVE,Independent annotators agreed; original rationales are preserved in the annotator rationale fields.,extra/esperanto/enumeration.py:396-440; extra/esperanto/enumeration.py:396-440,independent_agreement
